Provincia,Partido,Localidad,Poblacion,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G
SAN JUAN,Pocito,Barrio Municipal,973,0,0,0,0,0,0,0,0,0
SAN JUAN,Pocito,Barrio Ruta 40,231,0,0,0,0,0,0,0,1,1
SAN JUAN,Pocito,Carpintería,1134,0,0,0,0,0,0,1,0,1
SAN JUAN,Pocito,La Rinconada,0,0,0,0,0,0,0,0,1,1
SAN JUAN,Pocito,Las Piedritas,588,0,0,0,0,0,0,0,0,0
SAN JUAN,Pocito,Quinto Cuartel,1661,0,0,0,0,0,1,1,1,1
SAN JUAN,Pocito,Villa Aberastain,0,0,0,0,0,0,1,0,1,1
SAN JUAN,Pocito,Villa Aberastain - La Rinconada,15409,1,0,1,0,1,1,1,0,0
SAN JUAN,Pocito,Villa Barbosa - Villa Nacusi,24240,0,0,0,0,0,1,0,1,1
SAN JUAN,Pocito,Villa Barboza,0,0,0,0,0,0,0,0,1,1
SAN JUAN,Pocito,Villa Centenario,778,0,0,0,0,0,0,0,1,1
SAN JUAN,Pocito,Villa Nacusi,0,0,0,0,0,0,0,0,0,0
SAN JUAN,Rawson,El Medanito,0,0,0,0,0,0,1,0,1,0
SAN JUAN,Rawson,Rawson,109424,1,0,1,0,0,1,1,1,1
SAN JUAN,Rawson,Villa Bolaños,520,0,0,0,0,0,0,0,0,0
SAN JUAN,Rawson,Villa Krause,0,0,0,0,0,0,1,0,1,1
SANTA CRUZ,Deseado,Puerto Deseado,14183,1,0,1,0,1,0,1,1,1
SANTA CRUZ,Deseado,Tellier,58,0,0,0,0,0,0,0,0,0
SANTA CRUZ,Güer Aike,28 de Noviembre,6145,0,0,0,1,1,1,1,1,1
SANTA CRUZ,Güer Aike,El Turbio (Est. Gobernador Mayer),55,0,0,0,0,1,0,0,0,0
SANTA CRUZ,Güer Aike,Julia Dufour,293,0,0,0,0,0,0,0,0,1
SANTA CRUZ,Güer Aike,Mina 3,27,0,0,0,0,0,0,0,1,0
SANTA CRUZ,Güer Aike,Río Gallegos,95796,1,1,1,1,1,0,1,1,1
SANTA CRUZ,Güer Aike,Rospentek,677,0,0,0,0,0,0,1,0,0
SANTA CRUZ,Güer Aike,Yacimientos Río Turbio,8814,1,0,0,0,1,0,1,1,1
SANTA CRUZ,Lago Argentino,El Calafate,16655,1,0,0,0,1,1,1,1,1
SANTA CRUZ,Lago Argentino,El Chaltén,1627,0,0,0,1,1,1,1,0,0
SANTA CRUZ,Lago Argentino,Tres Lagos,282,0,0,0,0,1,0,1,0,0
SANTA CRUZ,Lago Buenos Aires,Los Antiguos,3363,0,0,1,0,1,1,1,0,1
SAN LUIS,Libertador Grl. San Martín,Rincon Del Carmen,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Libertador Grl. San Martín,San Fernando,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Libertador Grl. San Martín,San Isidro,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Libertador Grl. San Martín,San Martín,697,1,0,1,0,0,1,1,0,0
SAN LUIS,Libertador Grl. San Martín,San Vicente,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Libertador Grl. San Martín,Tala Verde,0,0,0,0,0,0,0,0,0,0
SAN LUIS,Libertador Grl. San Martín,Villa de Praga,181,0,0,0,0,1,1,1,0,0
SANTA CRUZ,Corpen Aike,Comandante Luis Piedrabuena,6405,1,1,1,0,1,1,1,1,1
SANTA CRUZ,Corpen Aike,Puerto Santa Cruz,4431,1,1,1,0,1,0,1,0,1
SANTA CRUZ,Deseado,Caleta Olivia,51733,0,1,0,1,1,1,0,1,1
SANTA CRUZ,Deseado,Cañadón Seco,879,0,0,0,1,1,1,0,1,0
SANTA CRUZ,Deseado,Fitz Roy,326,0,0,0,0,0,0,0,1,1
SANTA CRUZ,Deseado,Jaramillo,420,0,0,0,0,0,1,1,0,0
SANTA CRUZ,Deseado,Koluel Kaike,250,0,0,0,0,0,0,0,1,1
SANTA CRUZ,Deseado,Las Heras,17821,0,0,0,1,1,1,0,1,1
SANTA CRUZ,Deseado,Pico Truncado,20889,0,0,0,1,1,1,0,1,1
SANTA CRUZ,Lago Buenos Aires,Perito Moreno,4617,0,1,1,0,1,0,1,1,1
SANTA CRUZ,Magallanes,Puerto San Julián,7894,1,1,1,0,1,1,1,1,1
SANTA CRUZ,Río Chico,Bajo Caracoles,33,0,0,0,0,1,0,0,0,0
SANTA CRUZ,Río Chico,Gobernador Gregores,4497,0,0,0,1,1,0,1,0,0
SANTA CRUZ,Río Chico,Hipólito Yrigoyen,266,0,0,0,0,0,0,1,0,0
SANTA FE,9 de Julio,Campo Garay,0,0,0,0,0,0,0,0,0,0
SANTA FE,9 de Julio,Esteban Rams,169,0,0,0,0,1,1,1,0,1
SANTA FE,9 de Julio,Gato Colorado,998,0,0,0,0,1,0,1,0,1
SANTA FE,9 de Julio,Gregoria Pérez de Denis (Est. El Nochero),1358,0,0,0,0,1,1,1,0,1
SANTA FE,9 de Julio,Independencia,0,0,0,0,0,0,0,0,0,0
SANTA FE,9 de Julio,Logroño,630,0,0,0,0,0,1,1,1,1
SANTA FE,9 de Julio,Montefiore,146,0,0,0,0,1,1,1,0,0
SANTA FE,9 de Julio,Pozo Borrado,980,1,0,0,0,0,1,1,0,1
SANTA FE,9 de Julio,San Bernardo,228,0,0,0,0,0,0,0,0,0
SANTA FE,9 de Julio,Santa Margarita,993,0,0,0,0,1,1,1,0,1
SANTA FE,Constitución,Pavón Arriba,1834,0,0,0,1,0,1,1,1,1
SANTA FE,Constitución,Peyrano,2517,0,1,0,0,0,0,1,0,1
SANTA FE,Constitución,Rueda,471,0,0,0,0,0,1,1,0,0
SANTA FE,Constitución,Santa Teresa,3039,1,1,0,1,0,1,1,1,1
SANTA FE,Constitución,Sargento Cabral,1007,0,0,0,1,0,1,1,0,1
SANTA FE,Constitución,Stephenson,54,0,0,0,0,0,0,0,0,1
SANTA FE,Constitución,Theobald,421,0,0,0,0,0,0,1,0,1
SANTA FE,Constitución,Villa Constitución,47374,1,1,0,1,0,1,1,1,1
SANTA FE,Garay,Cayastá,3367,0,0,0,0,0,1,1,1,1
SANTA FE,Garay,Helvecia,5756,0,1,0,0,0,1,1,0,1
SANTA FE,Garay,Los Zapallos,873,0,1,0,0,0,0,1,0,1
SANTA FE,Garay,Saladero Mariano Cabal,588,0,0,0,0,0,1,1,0,1
SANTA FE,Garay,Santa Rosa de Calchines,3435,1,1,0,0,0,0,1,1,1
SANTA FE,General López,Aarón Castellanos (Est. Castellanos),236,0,0,0,0,0,1,1,0,1
SANTA FE,San Jerónimo,Larrechea,487,0,0,0,0,0,1,1,0,1
SANTA FE,San Jerónimo,Loma Alta,225,1,0,0,1,0,0,1,0,0
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),1368,1,1,0,0,0,0,1,0,1
SANTA FE,San Jerónimo,Maciel,5634,1,1,0,0,0,1,1,1,1
SANTA FE,San Jerónimo,Monje,1838,1,0,0,0,0,0,1,1,1
SANTA FE,San Jerónimo,Puerto Aragón,213,0,0,0,0,0,0,0,0,0
SANTA FE,San Jerónimo,San Eugenio,79,0,0,0,1,0,0,0,0,1
SANTA FE,San Jerónimo,San Fabián,820,1,1,0,0,0,1,1,0,0
SANTA FE,San Jerónimo,San Genaro,4070,1,0,0,0,0,1,1,1,1
SANTA FE,San Jerónimo,San Genaro Norte,4661,1,1,0,0,0,0,1,0,1
SANTA FE,San Justo,Angeloni,62,0,0,0,0,0,1,0,0,0
SANTA FE,San Justo,Cayastacito,329,0,0,0,0,0,1,1,0,0
SANTA FE,San Justo,Colonia Dolores,502,0,0,0,0,0,1,0,0,1
SANTA FE,San Justo,Esther,41,0,0,0,0,0,1,0,0,0
SANTA FE,San Justo,Gobernador Crespo,5335,1,1,0,0,0,1,1,1,1
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,252192,1,1,1,1,1,1,1,1,1
SANTIAGO DEL ESTERO,Capital,Vuelta de la Barranca,219,0,0,0,0,0,1,0,1,1
SANTIAGO DEL ESTERO,Capital,Yanda,201,0,0,0,0,0,1,0,0,0
SANTIAGO DEL ESTERO,Choya,Ancaján,166,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Choya,Choya,1042,1,0,0,1,1,0,1,1,1
SANTIAGO DEL ESTERO,Choya,Estación La Punta,409,1,0,0,0,0,0,1,0,0
SANTIAGO DEL ESTERO,Choya,Frías,26649,1,0,0,1,1,1,1,1,1
SANTIAGO DEL ESTERO,Choya,Laprida,1197,0,0,0,1,0,1,0,0,1
SANTIAGO DEL ESTERO,Choya,San Pedro,87,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Choya,Tapso,691,0,0,0,1,0,1,0,1,1
SANTIAGO DEL ESTERO,Choya,Villa La Punta,819,0,0,0,1,1,1,0,0,1
SANTIAGO DEL ESTERO,Copo,El Caburé,737,0,0,0,0,0,1,0,0,1
SANTIAGO DEL ESTERO,Copo,La Firmeza,69,0,0,0,0,0,1,0,0,0
SANTIAGO DEL ESTERO,Copo,Los Pirpintos,1729,0,0,0,1,1,0,0,0,1
SANTIAGO DEL ESTERO,Copo,Los Tigres,161,0,0,0,0,0,1,0,0,1
TUCUMAN,Famaillá,Famaillá,22924,1,0,0,1,1,1,1,1,1
TUCUMAN,Famaillá,Ingenio Fronterita,13,0,0,0,0,0,0,0,0,0
TUCUMAN,Graneros,Graneros,2375,0,0,0,0,1,0,1,1,1
TUCUMAN,Graneros,Lamadrid,2841,0,0,0,0,0,1,1,1,1
TUCUMAN,Graneros,Taco Ralo,1241,0,0,0,0,0,1,1,1,1
TUCUMAN,Juan Bautista Alberdi,Juan Bautista Alberdi,18430,1,0,0,0,1,0,1,1,1
TUCUMAN,Juan Bautista Alberdi,Villa Belgrano,1205,0,0,0,0,0,0,1,0,0
TUCUMAN,La Cocha,La Cocha,6578,1,0,0,0,1,1,1,1,1
TUCUMAN,La Cocha,San José de La Cocha,123,0,0,0,0,0,1,0,0,0
TUCUMAN,Leales,Bella Vista,14791,1,0,0,1,0,1,1,1,1
TUCUMAN,Leales,Estación Aráoz,1315,0,0,0,0,0,0,0,1,1
TUCUMAN,Leales,Los Puestos,274,0,0,0,0,0,0,0,1,1
TUCUMAN,Leales,Manuel García Fernández,1061,1,0,0,0,0,0,1,0,0
TUCUMAN,Leales,Pala Pala,668,0,0,0,0,1,1,1,0,1
TUCUMAN,Leales,Río Colorado,1077,0,0,0,0,0,1,0,1,1
SANTA FE,San Justo,La Criolla (Est. Cañadita),1963,1,0,0,0,0,1,1,0,1
SANTA FE,San Justo,La Penca y Caraguatá,141,0,0,0,0,0,1,1,0,0
SANTA FE,San Justo,Marcelino Escalada,1646,1,0,0,0,0,1,1,1,1
SANTA FE,San Justo,Naré,341,0,0,0,0,0,1,1,0,0
SANTA FE,San Justo,Pedro Gómez Cello,554,0,0,0,0,0,1,1,0,1
SANTA FE,San Justo,Ramayón,550,0,0,0,0,0,1,1,0,0
SANTA FE,San Justo,San Bernardo,27,0,0,0,0,0,1,0,0,0
SANTA FE,San Justo,San Justo,21624,1,1,0,1,1,1,1,1,1
SANTA FE,San Justo,San Martín Norte,563,0,0,0,0,0,1,1,0,1
SANTA FE,San Justo,Silva (Est. Abipones),360,0,0,0,0,0,1,0,0,0
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),997,1,0,0,0,0,1,1,0,1
SANTA FE,San Justo,Videla,2027,1,0,0,1,0,1,1,0,1
SANTA FE,San Lorenzo,Aldao,587,0,1,0,0,0,0,1,0,1
SANTIAGO DEL ESTERO,Copo,Monte Quemado,12543,0,0,0,1,1,0,1,0,1
SANTIAGO DEL ESTERO,Copo,Nueva Esperanza,72,0,0,0,0,1,1,0,0,0
SANTIAGO DEL ESTERO,Copo,Pampa de los Guanacos,5273,0,0,0,1,1,0,1,0,1
SANTIAGO DEL ESTERO,Copo,San José del Boquerón,38,0,0,0,0,0,1,0,0,0
SANTIAGO DEL ESTERO,Copo,Urutaú,137,0,0,0,0,0,1,0,0,1
SANTIAGO DEL ESTERO,Figueroa,Bandera Bajada,964,0,0,0,1,0,1,1,0,1
SANTIAGO DEL ESTERO,Figueroa,Caspi Corral,251,0,0,0,0,0,1,0,0,0
SANTIAGO DEL ESTERO,Figueroa,Colonia San Juan,85,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Figueroa,El Crucero,104,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Figueroa,Kilómetro 30,243,0,0,0,0,0,0,0,0,1
SANTIAGO DEL ESTERO,Figueroa,La Cañada,1696,0,0,0,1,1,1,0,0,1
SANTIAGO DEL ESTERO,Figueroa,La Invernada,517,0,0,0,1,0,1,0,0,0
SANTIAGO DEL ESTERO,Figueroa,Minerva,128,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Figueroa,Vaca Huañuna,185,0,0,0,0,0,1,0,0,0
SANTIAGO DEL ESTERO,Figueroa,Villa Figueroa,72,0,0,0,1,0,1,0,0,0
SANTIAGO DEL ESTERO,General Taboada,Añatuya,23286,1,1,0,1,1,1,1,1,1
SANTIAGO DEL ESTERO,General Taboada,Averías,371,0,0,0,0,0,1,0,0,0
LA PAMPA,Maracó,General Pico,56795,1,0,1,1,1,1,1,1,1
LA PAMPA,Maracó,Speluzzi,367,0,0,0,1,0,1,1,0,1
LA PAMPA,Maracó,Trebolares,46,0,0,0,0,0,0,0,0,0
LA PAMPA,Puelén,25 de Mayo,7878,0,0,0,1,0,1,1,1,1
LA PAMPA,Puelén,Casa de Piedra,154,0,0,0,0,0,1,0,0,0
LA PAMPA,Puelén,Puelén,357,0,0,1,0,1,1,1,0,1
LA PAMPA,Quemú Quemú,Colonia Barón,2804,0,0,1,1,1,1,1,1,1
LA PAMPA,Quemú Quemú,Colonia San José,32,0,0,0,0,0,0,0,0,0
LA PAMPA,Quemú Quemú,Miguel Cané,803,0,0,0,1,1,0,1,1,1
LA PAMPA,Quemú Quemú,Quemú Quemú,3714,0,0,1,1,1,1,1,1,1
LA PAMPA,Quemú Quemú,Relmo,120,0,0,0,0,0,0,0,1,0
LA PAMPA,Quemú Quemú,Villa Mirasol,546,0,0,0,0,0,1,1,0,0
LA PAMPA,Rancul,Caleufú,2014,0,1,0,1,1,0,1,0,1
MENDOZA,Tupungato,Tupungato,13218,1,0,0,1,1,1,1,1,1
MENDOZA,Tupungato,Villa Bastias,0,0,0,0,0,0,0,0,0,0
MISIONES,25 de Mayo,25 de Mayo,3838,0,0,0,0,1,0,1,0,1
MISIONES,25 de Mayo,Alba Posse,486,0,0,0,0,0,0,1,0,1
MISIONES,25 de Mayo,Alicia Baja,219,0,0,0,0,0,1,0,0,0
MISIONES,25 de Mayo,Colonia Alicia,277,0,0,0,0,0,1,0,0,1
MISIONES,25 de Mayo,Colonia Aurora,832,0,0,0,0,1,1,1,0,1
MISIONES,25 de Mayo,San Francisco de Asís,603,0,0,0,0,0,0,0,0,0
MISIONES,25 de Mayo,Santa Rita,1433,0,0,0,0,1,0,1,0,1
MISIONES,Apóstoles,Apóstoles,24083,1,1,0,1,1,1,1,1,1
MISIONES,Apóstoles,Azara,3165,0,1,0,0,1,1,1,1,1
MISIONES,Apóstoles,Barrio Rural,291,0,0,0,0,0,0,0,0,0
MISIONES,Apóstoles,Estación Apóstoles,2627,0,0,0,0,0,0,0,1,1
MISIONES,Apóstoles,Pindapoy,732,0,0,0,0,0,0,0,0,0
MISIONES,Apóstoles,Rincón de Azara,252,0,0,0,0,0,0,0,0,0
MISIONES,Apóstoles,San José,5338,1,0,0,1,0,1,1,1,1
CATAMARCA,Andalgalá,Buena Vista,0,0,0,0,0,0,0,0,0,0
CATAMARCA,Andalgalá,Chaquiago,1096,0,0,0,0,1,1,0,0,0
CATAMARCA,Andalgalá,Choya,403,0,0,0,0,0,0,0,0,0
CATAMARCA,Andalgalá,El Alamito,734,0,0,0,0,0,1,0,0,0
CATAMARCA,Andalgalá,El Lindero,741,0,0,0,0,0,0,1,0,0
CATAMARCA,Andalgalá,El Potrero,184,0,0,0,0,0,0,0,0,0
CATAMARCA,Andalgalá,La Aguada,378,0,0,0,0,0,1,0,0,0
CATAMARCA,Andalgalá,La Mesada,0,0,0,0,0,0,0,0,0,0
CATAMARCA,Antofagasta de la Sierra,Antofagasta de la Sierra,730,0,0,0,0,1,0,1,0,1
CATAMARCA,Antofagasta de la Sierra,Antofalla,45,0,0,0,0,0,0,0,0,0
CATAMARCA,Antofagasta de la Sierra,El Peñón,263,0,0,0,0,0,0,0,0,0
CATAMARCA,Antofagasta de la Sierra,Los Nacimientos,43,0,0,0,0,0,0,0,0,0
CATAMARCA,Belén,Barranca Larga,330,0,0,0,0,0,0,0,0,0
CATAMARCA,Belén,Belén,12256,0,0,0,0,1,0,1,1,1
CATAMARCA,Belén,Cóndor Huasi,254,0,0,0,0,0,0,0,0,0
CATAMARCA,Belén,Corral Quemado,1204,0,0,0,0,0,0,0,0,0
CATAMARCA,Belén,El Durazno,378,0,0,0,0,0,0,0,0,0
CATAMARCA,Belén,Farallón Negro,1463,0,0,0,0,0,0,1,0,1
CATAMARCA,Belén,Hualfín,987,0,0,0,0,1,0,0,0,1
CATAMARCA,Belén,Jacipunco,361,0,0,0,0,0,0,0,0,0
CATAMARCA,Belén,La Puntilla,236,0,0,0,0,0,0,0,0,0
CATAMARCA,Belén,Las Juntas,258,0,0,0,0,0,1,0,0,0
CATAMARCA,Belén,Londres,2456,0,0,0,0,1,0,1,0,1
CATAMARCA,Belén,Los Nacimientos,215,0,0,0,0,0,0,0,0,1
CATAMARCA,Belén,Puerta de Corral Quemado,575,0,0,0,0,0,0,0,0,0
CORDOBA,Santa María,San Nicolás,1171,1,0,0,0,0,0,1,1,1
CORDOBA,Santa María,Socavones,263,0,0,0,0,0,0,0,0,0
CORDOBA,Santa María,Tejas Tres,0,0,0,0,0,0,0,0,0,0
CORDOBA,Santa María,Tierra Alta,0,0,0,0,0,0,0,0,0,0
CORDOBA,Santa María,Toledo,3843,1,0,0,1,0,1,1,1,1
CORDOBA,Santa María,Valle Alegre,494,0,0,0,0,0,0,0,0,0
CORDOBA,Santa María,Valle de Anisacate,487,0,0,0,0,0,1,0,0,0
CORDOBA,Santa María,Villa Ciudad de América (Loteo Diego de Rojas),679,0,0,0,0,0,1,1,1,1
CORDOBA,Santa María,Villa del Prado,1476,0,0,0,0,0,1,0,0,0
CORDOBA,Santa María,Villa La Bolsa,995,0,0,0,0,0,1,0,1,1
CORDOBA,Santa María,Villa Los Aromos,1364,1,0,0,0,0,1,1,0,0
CORDOBA,Santa María,Villa Parque Santa Ana,2491,1,0,0,0,0,0,1,1,1
CORDOBA,Santa María,Villa San Isidro - José de la Quintana,483,0,0,0,0,0,1,1,0,0
CORDOBA,Santa María,Villa Sierras de Oro,251,0,0,0,0,0,0,0,1,1
CORDOBA,Santa María,Yocsina,1242,0,0,0,0,0,0,0,0,1
CORDOBA,Sobremonte,Caminiaga,282,0,0,0,1,0,0,0,0,0
CORDOBA,Sobremonte,Cerro Colorado,0,0,0,0,0,0,0,0,0,0
CORDOBA,Sobremonte,Chuña Huasi,17,0,0,0,0,0,0,0,0,0
CORDOBA,Sobremonte,Pozo Nuevo,130,0,0,0,0,0,0,0,0,1
LA PAMPA,Capital,Santa Rosa,102860,1,1,1,1,1,1,1,1,1
LA PAMPA,Catriló,Catriló,3955,0,1,0,1,1,0,1,1,1
LA PAMPA,Catriló,La Gloria,46,0,0,0,0,0,0,0,0,0
LA PAMPA,Catriló,Lonquimay,1680,0,0,0,1,1,0,1,1,1
LA PAMPA,Catriló,Uriburu,964,0,0,0,1,1,1,1,1,1
LA PAMPA,Chalileo,Santa Isabel,2526,0,0,1,0,1,1,1,1,0
LA PAMPA,Chapaleufú,Bernardo Larroude,1499,0,0,0,1,1,1,1,0,0
LA PAMPA,Chapaleufú,Ceballos,323,0,0,0,1,1,1,1,0,0
LA PAMPA,Chapaleufú,Coronel Hilario Lagos (Est. Aguas Buenas),676,0,0,0,0,1,1,1,0,1
LA PAMPA,Chapaleufú,Intendente Alvear,7510,1,1,0,1,1,1,1,1,1
SANTA FE,9 de Julio,Tostado,14582,1,1,0,0,1,1,1,1,1
SANTA FE,9 de Julio,Villa Minetti,4876,0,0,0,0,1,1,1,1,1
SANTA FE,Belgrano,Armstrong,11181,1,0,0,1,0,1,1,1,1
SANTA FE,Belgrano,Bouquet,1230,1,0,0,0,0,1,1,0,1
SANTA FE,Belgrano,Las Parejas,12375,1,0,0,0,0,1,1,1,1
SANTA FE,Belgrano,Las Rosas,13068,1,1,0,1,0,0,1,1,1
SANTA FE,Belgrano,Montes de Oca,2655,1,0,0,0,1,1,1,0,1
SANTA FE,Belgrano,Tortugas,2234,1,0,0,0,1,0,1,1,1
SANTA FE,Caseros,Arequito,6533,1,1,0,0,0,0,1,1,1
SANTA FE,Caseros,Arteaga,3089,1,1,0,0,0,1,1,1,1
SANTA FE,Caseros,Beravebú,2225,0,0,0,0,0,1,1,1,1
TUCUMAN,Tafí del Valle,El Mollar,1906,0,0,0,0,1,1,1,0,1
TUCUMAN,Tafí del Valle,Tafí del Valle,3403,1,0,0,0,1,1,1,1,1
TUCUMAN,Tafí Viejo,Barrio El Cruce,620,0,0,0,0,0,0,0,1,1
TUCUMAN,Tafí Viejo,Barrio Lomas de Tafí,528,1,0,0,0,0,0,1,0,1
TUCUMAN,Tafí Viejo,Barrio Mutual San Martín,1132,1,0,0,0,0,0,1,1,1
TUCUMAN,Tafí Viejo,Barrio Parada 14,294,0,0,0,0,0,0,0,1,1
TUCUMAN,Tafí Viejo,Barrio U.T.A. II,1455,0,0,0,0,0,0,0,1,1
TUCUMAN,Tafí Viejo,Diagonal Norte - Luz y Fuerza - Los Pocitos - Villa Nueva Italia (6),11494,0,0,0,0,0,0,0,0,1
TUCUMAN,Tafí Viejo,El Cadillal,865,0,0,0,0,0,0,1,1,1
TUCUMAN,Tafí Viejo,Tafí Viejo,39601,1,1,0,1,1,1,1,1,1
TUCUMAN,Tafí Viejo,Villa Las Flores,599,0,0,0,0,0,0,0,1,1
TUCUMAN,Tafí Viejo,Villa Mariano Moreno - El Colmenar,52960,0,0,0,0,0,0,0,1,1
TUCUMAN,Trancas,Choromoro,471,0,0,0,0,0,0,0,1,1
TUCUMAN,Trancas,San Pedro de Colalao,3065,0,0,0,0,0,1,1,1,1
TUCUMAN,Trancas,Villa de Trancas,4429,1,0,0,0,0,1,1,1,1
TUCUMAN,Yerba Buena,Barrio San José III,1703,0,0,0,0,0,0,0,0,1
MENDOZA,San Rafael,Jaime Prats,419,0,0,0,0,0,1,1,0,0
MENDOZA,San Rafael,La Llave Nueva,499,0,0,0,0,0,0,1,0,0
MENDOZA,San Rafael,Las Malvinas,232,0,0,0,0,0,1,1,0,0
MENDOZA,San Rafael,Los Reyunos,18,0,0,0,0,0,0,0,0,1
MENDOZA,San Rafael,Monte Comán,3529,0,0,0,0,0,1,1,1,1
MENDOZA,San Rafael,Pobre Diablo,526,0,0,0,0,0,0,0,1,1
MENDOZA,San Rafael,Punta del Agua,382,0,0,0,0,0,0,0,0,0
MENDOZA,San Rafael,Rama Caída,850,0,0,0,0,0,1,1,1,1
MENDOZA,San Rafael,Real del Padre,3635,0,0,0,0,0,1,1,1,1
MENDOZA,San Rafael,Salto de Las Rosas,1343,0,0,0,0,0,1,1,1,1
MENDOZA,San Rafael,San Rafael,118009,1,1,1,1,1,1,1,1,1
MENDOZA,San Rafael,Villa Atuel,3311,0,0,0,0,0,1,1,1,1
MENDOZA,San Rafael,Villa Atuel Norte,271,0,0,0,0,0,0,1,1,1
MENDOZA,Santa Rosa,Barrio 12 de Octubre,177,0,0,0,1,0,0,0,0,1
TUCUMAN,Leales,Santa Rosa de Leales,1934,0,0,0,0,0,1,1,1,1
TUCUMAN,Leales,Villa de Leales,1237,0,0,0,0,0,1,1,0,1
TUCUMAN,Leales,Villa Fiad - Ingenio Leales,2791,0,0,0,0,0,1,1,1,1
TUCUMAN,Lules,Barrio Araujo,0,0,0,0,0,0,0,0,1,1
TUCUMAN,Lules,Barrio San Felipe,2157,0,0,0,0,0,0,0,1,1
TUCUMAN,Lules,El Manantial,14582,0,1,0,1,0,1,0,1,1
TUCUMAN,Lules,Ingenio San Pablo,9620,1,0,0,1,0,1,1,1,1
TUCUMAN,Lules,La Reducción,5029,1,0,0,0,0,0,1,1,1
TUCUMAN,Lules,Lules,21088,1,0,0,1,0,1,1,1,1
TUCUMAN,Monteros,Acheral,2683,1,0,0,1,0,1,1,1,1
TUCUMAN,Monteros,Capitán Cáceres,513,0,0,0,0,0,1,0,0,0
TUCUMAN,Monteros,Monteros,23274,1,0,0,1,0,1,1,1,1
TUCUMAN,Monteros,Pueblo Independencia,3530,1,0,0,0,0,0,1,1,1
TUCUMAN,Monteros,Río Seco,5131,1,0,0,1,0,0,1,1,1
SANTIAGO DEL ESTERO,Robles,Beltrán,6352,1,0,0,0,1,1,1,1,1
SANTIAGO DEL ESTERO,Robles,Colonia El Simbolar,4197,0,0,0,0,1,1,0,1,1
SANTIAGO DEL ESTERO,Robles,Fernández,12886,1,0,0,1,1,1,1,1,1
SANTIAGO DEL ESTERO,Robles,Ingeniero Forres (Est. Chaguar Punco),5463,0,0,0,1,1,1,1,0,0
SANTIAGO DEL ESTERO,Robles,Vilmer,932,0,0,0,0,1,0,0,1,1
SANTIAGO DEL ESTERO,Salavina,Chilca Juliana,539,0,0,0,1,1,1,0,0,0
SANTIAGO DEL ESTERO,Salavina,Los Telares,2573,0,0,0,1,1,0,1,0,1
SANTIAGO DEL ESTERO,Salavina,Villa Salavina,829,0,0,0,0,1,1,0,0,1
SANTIAGO DEL ESTERO,San Martín,Brea Pozo,1878,0,0,0,0,1,1,1,1,1
SANTIAGO DEL ESTERO,San Martín,Estación Robles,388,0,0,0,0,1,0,0,0,0
SANTIAGO DEL ESTERO,San Martín,Estación Taboada,1512,0,0,0,0,1,1,0,1,1
SANTIAGO DEL ESTERO,San Martín,Villa Nueva,303,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Sarmiento,Garza,2584,0,0,0,0,1,0,1,1,1
NEUQUEN,Lácar,San Martín de los Andes,27956,1,0,0,1,1,1,1,1,1
NEUQUEN,Lácar,Villa Lago Meliquina,105,1,0,0,0,0,1,1,0,1
NEUQUEN,Loncopué,Chorriaca,403,0,0,0,0,1,1,0,0,0
NEUQUEN,Loncopué,Loncopué,4877,0,1,1,0,1,1,1,0,1
NEUQUEN,Los Lagos,Villa La Angostura,11063,1,0,1,0,1,1,1,1,1
NEUQUEN,Los Lagos,Villa Traful,356,0,0,0,0,1,0,1,0,0
NEUQUEN,Minas,Andacollo,2481,0,0,1,1,1,1,1,0,0
NEUQUEN,Minas,Huinganco,733,0,0,1,0,1,1,1,0,0
NEUQUEN,Minas,Las Ovejas,1128,0,0,0,0,0,1,1,0,0
NEUQUEN,Minas,Los Miches,201,0,0,0,0,0,0,0,0,0
NEUQUEN,Minas,Manzano Amargo,334,0,0,0,0,0,1,0,0,0
NEUQUEN,Minas,Varvarco,445,0,0,0,0,0,1,0,0,1
NEUQUEN,Minas,Villa del Nahueve,197,0,0,0,0,0,1,0,0,0
NEUQUEN,Ñorquín,Caviahué,607,0,0,1,0,1,1,1,0,1
RIO NEGRO,General Roca,Villa Regina,30028,1,0,1,1,1,1,1,1,1
RIO NEGRO,General Roca,Villa San Isidro,607,0,0,0,1,0,1,0,1,0
RIO NEGRO,Ñorquincó,Las Bayas,66,0,0,0,0,0,0,0,0,0
RIO NEGRO,Ñorquincó,Mamuel Choique,243,0,0,0,1,0,0,0,0,0
